Restaurant Name,City,Latitude,Longitude,Cuisine
Mukherjee-Kala Restaurant,Lucknow,26.837408,80.98181,Italian
"Bhandari, Kala and Kapadia Restaurant",Pune,18.497578,73.844763,Mexican
"Verma, Bail and Tripathi Restaurant",Pune,18.563689,73.856678,North Indian
Setty-Bhavsar Restaurant,Bangalore,12.979631,77.554044,Italian
"Sathe, Murty and Deshpande Restaurant",Ahmedabad,22.991421,72.585588,Indian
Solanki-Walla Restaurant,Kolkata,22.541313,88.354075,South Indian
Pingle PLC Restaurant,Mumbai,19.052448,72.885222,North Indian
Comar LLC Restaurant,Lucknow,26.823902,80.957589,Indian
Joshi and Sons Restaurant,Delhi,28.599935,77.173789,Italian
Kala Group Restaurant,Delhi,28.622532,77.185869,Japanese
"Konda, Sood and Mistry Restaurant",Lucknow,26.853734,80.903936,Arabic
Bahl PLC Restaurant,Hyderabad,17.412535,78.479376,Arabic
Vaidya PLC Restaurant,Pune,18.497661,73.876302,Indian
"Agrawal, Oommen and Chandran Restaurant",Chennai,13.090701,80.290789,South Indian
Kadakia-Kuruvilla Restaurant,Jaipur,26.946855,75.75594,Japanese
Sarraf-Nazareth Restaurant,Pune,18.548539,73.836248,Italian
Jaggi Inc Restaurant,Lucknow,26.879814,80.934304,Italian
Dara-Tak Restaurant,Pune,18.513065,73.837752,Arabic
"Chaudry, Gala and Dora Restaurant",Chennai,13.12171,80.285653,Japanese
"Char, Morar and Mital Restaurant",Chennai,13.070346,80.251178,Arabic
"Naik, Kibe and Baral Restaurant",Lucknow,26.82186,80.914024,Chinese
Prashad-Ravel Restaurant,Chennai,13.088284,80.251616,North Indian
Shankar-Batta Restaurant,Bangalore,12.963705,77.611989,Italian
Sagar-Lad Restaurant,Pune,18.498017,73.883395,Japanese
Sastry Inc Restaurant,Delhi,28.596021,77.171933,North Indian
"Mitter, Krishnan and Rana Restaurant",Pune,18.506587,73.837316,Mexican
"Zachariah, Prabhu and Dalal Restaurant",Lucknow,26.833738,80.983487,South Indian
Raja-Gara Restaurant,Jaipur,26.915096,75.816931,Indian
"Prakash, Raja and Shukla Restaurant",Kolkata,22.582395,88.381816,South Indian
Kuruvilla and Sons Restaurant,Chennai,13.075605,80.236722,Arabic
Pant Ltd Restaurant,Bangalore,12.980614,77.612464,Arabic
Bath-Kulkarni Restaurant,Delhi,28.647446,77.20349,Indian
Sarma-Chakrabarti Restaurant,Hyderabad,17.363187,78.483165,Mexican
Bains Ltd Restaurant,Jaipur,26.938895,75.820648,Arabic
Mutti-Sami Restaurant,Delhi,28.603221,77.187625,Indian
Sethi Group Restaurant,Chennai,13.114699,80.281956,Mexican
Mutti-Sami Restaurant,Delhi,28.610168,77.172648,North Indian
Bakshi PLC Restaurant,Mumbai,19.074221,72.841579,Japanese
Manda-Kunda Restaurant,Delhi,28.655974,77.225967,Japanese
Vig Inc Restaurant,Bangalore,13.006333,77.605,Italian
Prasad-Nadkarni Restaurant,Bangalore,12.948011,77.582717,South Indian
"Sawhney, Gola and Om Restaurant",Delhi,28.611994,77.23438,North Indian
"Dalal, Sanghvi and Hayer Restaurant",Mumbai,19.04589,72.906044,Arabic
"Golla, Tripathi and Gara Restaurant",Jaipur,26.882163,75.775528,Mexican
Patel LLC Restaurant,Pune,18.492072,73.834195,South Indian
Narang-Sangha Restaurant,Bangalore,12.965599,77.636252,Mexican
Kanda-Mann Restaurant,Bangalore,12.940536,77.599803,Chinese
Dara-Tak Restaurant,Bangalore,12.986278,77.611151,South Indian
Taneja-Boase Restaurant,Mumbai,19.038462,72.877222,South Indian
"Maharaj, Bir and Ratta Restaurant",Delhi,28.588162,77.186319,Arabic
Zachariah-Hora Restaurant,Delhi,28.62253,77.257643,Chinese
"Raj, Mistry and Shroff Restaurant",Mumbai,19.102472,72.881316,Indian
Ben-Mand Restaurant,Delhi,28.610689,77.254028,Indian
"Karpe, Goyal and Panchal Restaurant",Kolkata,22.600237,88.330637,Mexican
Choudhry Inc Restaurant,Bangalore,12.94175,77.605708,Chinese
"Char, Morar and Mital Restaurant",Chennai,13.103883,80.311005,South Indian
"Mitra, Vig and Narain Restaurant",Ahmedabad,23.05179,72.545142,Arabic
Pall LLC Restaurant,Lucknow,26.842439,80.995923,Arabic
"Dalal, Malhotra and Tripathi Restaurant",Jaipur,26.939872,75.754389,Mexican
Kaur-Keer Restaurant,Hyderabad,17.362048,78.499916,Japanese
"Shenoy, Mital and Chadha Restaurant",Lucknow,26.860145,80.904294,Mexican
Narang PLC Restaurant,Mumbai,19.088494,72.905045,Chinese
"Batta, Radhakrishnan and Kar Restaurant",Kolkata,22.60856,88.366778,Japanese
"Vyas, Jayaraman and Mittal Restaurant",Ahmedabad,23.009433,72.548201,Arabic
Nayak Group Restaurant,Hyderabad,17.369111,78.448082,Chinese
Nagi-Rattan Restaurant,Mumbai,19.084309,72.839167,Indian
"Dalal, Sanghvi and Hayer Restaurant",Lucknow,26.851255,80.981429,South Indian
Ghosh-Magar Restaurant,Chennai,13.117084,80.280914,Japanese
Karnik-Prabhakar Restaurant,Lucknow,26.865348,80.925713,Indian
Hayre-Pandit Restaurant,Pune,18.520435,73.888124,Indian
Bhasin LLC Restaurant,Bangalore,12.94683,77.594594,South Indian
Apte-Kashyap Restaurant,Delhi,28.626556,77.236501,Japanese
"Char, Morar and Mital Restaurant",Bangalore,12.938227,77.62233,South Indian
Kakar-Dugal Restaurant,Lucknow,26.848777,80.925756,Mexican
"Bhatt, Arya and Virk Restaurant",Bangalore,12.963568,77.562055,Arabic
Deshmukh-Narasimhan Restaurant,Chennai,13.074364,80.30153,Indian
Bhalla-Gade Restaurant,Bangalore,12.982468,77.5565,Chinese
Dutt-Chatterjee Restaurant,Kolkata,22.572394,88.38693,Arabic
Master-Ravel Restaurant,Kolkata,22.606519,88.387385,Arabic
Narasimhan-Varty Restaurant,Bangalore,12.95889,77.552755,Indian
Choudhary-Badal Restaurant,Delhi,28.619901,77.246911,South Indian
Saran-Sidhu Restaurant,Kolkata,22.611199,88.381977,Chinese
Prabhu Group Restaurant,Ahmedabad,23.010094,72.601096,Chinese
Sekhon Inc Restaurant,Bangalore,13.013274,77.604207,Chinese
Lall Inc Restaurant,Jaipur,26.901861,75.757009,Italian
Patla-Rastogi Restaurant,Jaipur,26.926929,75.815701,Japanese
"Sami, Palla and Chadha Restaurant",Chennai,13.052179,80.275638,South Indian
Rajagopal LLC Restaurant,Ahmedabad,23.043211,72.593619,Chinese
Nayak-Mutti Restaurant,Hyderabad,17.410254,78.518806,Italian
"Naidu, Devan and Nagy Restaurant",Delhi,28.631726,77.225383,Indian
"Dani, Joshi and Koshy Restaurant",Chennai,13.062511,80.292045,Italian
Karpe-Kurian Restaurant,Jaipur,26.921286,75.75639,Chinese
"Maharaj, Bir and Ratta Restaurant",Ahmedabad,22.996582,72.606005,Italian
Krishnan-Kapoor Restaurant,Ahmedabad,23.034264,72.599371,North Indian
Chandran-Sangha Restaurant,Pune,18.540113,73.830034,South Indian
Krishna Group Restaurant,Bangalore,12.973944,77.638147,Italian
"Chana, Wable and Sethi Restaurant",Ahmedabad,23.032962,72.590949,Japanese
Nazareth-Majumdar Restaurant,Pune,18.500804,73.859801,Indian
Rege PLC Restaurant,Chennai,13.063265,80.311878,South Indian
Dass-Chad Restaurant,Ahmedabad,22.989942,72.59472,Mexican
Wagle-Bora Restaurant,Bangalore,12.932663,77.5783,South Indian
"Bava, Doshi and Sabharwal Restaurant",Lucknow,26.862163,80.974085,North Indian
Kala-Kanda Restaurant,Hyderabad,17.384605,78.531188,North Indian
"Palla, Deol and Ramanathan Restaurant",Chennai,13.057503,80.288701,Mexican
"Natarajan, Khalsa and Raman Restaurant",Pune,18.490485,73.868961,South Indian
Dhawan-Borra Restaurant,Hyderabad,17.41946,78.501918,Arabic
Basak-Mani Restaurant,Pune,18.541756,73.897275,Italian
Dhaliwal-Badal Restaurant,Delhi,28.614943,77.182436,Chinese
"Jhaveri, Baria and Chaudhari Restaurant",Jaipur,26.940432,75.760764,Italian
"Rastogi, Raju and Ravel Restaurant",Jaipur,26.875416,75.768756,Indian
Joshi and Sons Restaurant,Jaipur,26.953329,75.767378,Japanese
Brar and Sons Restaurant,Hyderabad,17.370097,78.462328,Italian
Prasad-Mammen Restaurant,Lucknow,26.803846,80.937864,South Indian
Goda-Agrawal Restaurant,Delhi,28.624698,77.18493,North Indian
"Lanka, Kala and Khatri Restaurant",Hyderabad,17.371749,78.51304,Italian
Khurana Ltd Restaurant,Mumbai,19.054269,72.885502,Chinese
"Chandra, Deol and Murthy Restaurant",Kolkata,22.602411,88.363518,North Indian
D’Alia LLC Restaurant,Mumbai,19.103354,72.866107,Japanese
Raju LLC Restaurant,Jaipur,26.896461,75.80726,Japanese
Kara Ltd Restaurant,Hyderabad,17.407521,78.502737,Mexican
Bains Ltd Restaurant,Ahmedabad,22.996882,72.582547,Indian
Ranganathan and Sons Restaurant,Jaipur,26.932744,75.772022,Indian
Sankar Inc Restaurant,Hyderabad,17.413169,78.496186,Arabic
Gill Group Restaurant,Pune,18.537479,73.892309,South Indian
Borah PLC Restaurant,Hyderabad,17.379622,78.518996,Italian
Jhaveri-Ratta Restaurant,Bangalore,12.954041,77.627245,Arabic
Nazareth-Yadav Restaurant,Chennai,13.091082,80.291076,Chinese
Reddy Ltd Restaurant,Chennai,13.087246,80.297456,Indian
Agate and Sons Restaurant,Hyderabad,17.410061,78.486793,Indian
"Solanki, Subramanian and Choudhary Restaurant",Chennai,13.110513,80.285385,South Indian
"Sharaf, Dayal and Bir Restaurant",Mumbai,19.111808,72.879211,North Indian
"Sarin, Shetty and Keer Restaurant",Kolkata,22.581903,88.337331,Indian
Chad Inc Restaurant,Jaipur,26.942297,75.812849,North Indian
"Mandal, Dube and Bhardwaj Restaurant",Pune,18.505338,73.836294,Indian
Ghosh-Thakkar Restaurant,Bangalore,12.936095,77.601632,North Indian
"Rastogi, Raju and Ravel Restaurant",Jaipur,26.891972,75.799145,Mexican
Dara-Tak Restaurant,Ahmedabad,23.010106,72.59618,Italian
Korpal-Jani Restaurant,Lucknow,26.858951,80.982569,South Indian
Choudhry Inc Restaurant,Pune,18.513001,73.887661,Chinese
"Kara, Bawa and Kale Restaurant",Jaipur,26.914608,75.744508,Chinese
Vaidya PLC Restaurant,Chennai,13.075479,80.297193,Japanese
Mani-Sathe Restaurant,Chennai,13.050491,80.298325,Mexican
Khurana Group Restaurant,Jaipur,26.886683,75.808097,Chinese
Patel LLC Restaurant,Ahmedabad,23.014929,72.607865,Arabic
Gala LLC Restaurant,Lucknow,26.825044,80.947427,Mexican
"Date, Nadkarni and Boase Restaurant",Chennai,13.075457,80.251926,Chinese
Taneja-Boase Restaurant,Delhi,28.571305,77.197024,Italian
"Krishnan, Devan and Dhar Restaurant",Bangalore,12.95599,77.622004,South Indian
Magar PLC Restaurant,Bangalore,12.978483,77.619789,Japanese
"Oommen, Boase and Bora Restaurant",Ahmedabad,23.004465,72.592189,Chinese
Lalla-Sen Restaurant,Bangalore,12.986727,77.569353,Mexican
Sant-Nadkarni Restaurant,Ahmedabad,23.018817,72.600285,Italian
Rajagopalan Inc Restaurant,Delhi,28.64624,77.197694,Japanese
Keer-Sahota Restaurant,Ahmedabad,23.022527,72.599489,South Indian
"Pathak, Brahmbhatt and Cheema Restaurant",Chennai,13.106674,80.251098,Mexican
"Bakshi, Dhar and Madan Restaurant",Lucknow,26.875687,80.968197,North Indian
Korpal-Jani Restaurant,Jaipur,26.936988,75.755776,Arabic
Contractor Ltd Restaurant,Lucknow,26.888939,80.943534,Italian
"Prabhu, Reddy and Soman Restaurant",Delhi,28.593799,77.218132,Indian
"Palla, Deol and Ramanathan Restaurant",Lucknow,26.838329,80.968318,Italian
Brahmbhatt-Natt Restaurant,Jaipur,26.895164,75.809677,North Indian
Vohra LLC Restaurant,Chennai,13.062323,80.244031,South Indian
Kuruvilla-Kumar Restaurant,Mumbai,19.041358,72.894218,Arabic
Khurana Ltd Restaurant,Mumbai,19.040787,72.866948,Chinese
"Choudhary, Konda and Dey Restaurant",Chennai,13.078582,80.291492,Japanese
Dasgupta and Sons Restaurant,Delhi,28.609489,77.175315,North Indian
Iyengar PLC Restaurant,Mumbai,19.061263,72.853061,North Indian
Rout-Tak Restaurant,Delhi,28.621319,77.238114,Italian
Mall and Sons Restaurant,Hyderabad,17.404393,78.487031,South Indian
Ramesh-Walia Restaurant,Jaipur,26.883396,75.811837,Chinese
Bains Inc Restaurant,Delhi,28.646528,77.208052,Italian
Pandya Inc Restaurant,Jaipur,26.893223,75.746202,Chinese
Master-Ravel Restaurant,Bangalore,12.965232,77.620982,North Indian
"Halder, Agate and Dayal Restaurant",Hyderabad,17.376113,78.442057,Italian
Kapadia PLC Restaurant,Chennai,13.108574,80.262957,Mexican
"Karan, Bhandari and Bhatnagar Restaurant",Jaipur,26.933907,75.783886,Arabic
"Roy, Sule and Manda Restaurant",Jaipur,26.929841,75.742357,Indian
"Hans, Varughese and Khare Restaurant",Kolkata,22.542084,88.376938,Indian
"Koshy, Kar and Gara Restaurant",Jaipur,26.906869,75.748281,Mexican
"Chauhan, Prabhu and Cherian Restaurant",Jaipur,26.946936,75.77755,Italian
"Kala, Varty and Chadha Restaurant",Chennai,13.087376,80.298304,Chinese
"Naidu, Khosla and Tella Restaurant",Kolkata,22.592394,88.351304,Indian
"Chacko, Kumar and Pant Restaurant",Bangalore,12.965405,77.629815,Indian
Chokshi-Bhattacharyya Restaurant,Hyderabad,17.405371,78.504831,Chinese
"Palla, Deol and Ramanathan Restaurant",Hyderabad,17.382215,78.526556,South Indian
Pillay PLC Restaurant,Lucknow,26.867,80.939456,Italian
Chhabra PLC Restaurant,Hyderabad,17.408158,78.517793,South Indian
Bhatt-Vig Restaurant,Lucknow,26.865289,80.970935,Japanese
"Balasubramanian, Sawhney and Sant Restaurant",Ahmedabad,23.01357,72.538602,Japanese
Kothari-Prashad Restaurant,Kolkata,22.612922,88.36142,Japanese
"Dhillon, Sastry and Bora Restaurant",Lucknow,26.853682,80.922948,Chinese
Mukhopadhyay-Ramaswamy Restaurant,Lucknow,26.834776,80.991301,Indian
Wason LLC Restaurant,Hyderabad,17.425155,78.485433,Chinese
Mody Group Restaurant,Pune,18.546727,73.863608,Mexican
Bora-Ghose Restaurant,Hyderabad,17.415248,78.479244,Indian
Ahuja-Mohan Restaurant,Lucknow,26.838302,80.899407,Japanese
Bose and Sons Restaurant,Delhi,28.613252,77.25823,Italian
Lala Group Restaurant,Mumbai,19.056282,72.875329,Arabic
Mangat-Gole Restaurant,Lucknow,26.825477,80.966016,North Indian
Upadhyay and Sons Restaurant,Jaipur,26.891769,75.796967,Arabic
"Puri, Patla and Minhas Restaurant",Hyderabad,17.354121,78.472966,North Indian
"Khanna, Sane and Cheema Restaurant",Hyderabad,17.391827,78.455303,Italian
Koshy-Baral Restaurant,Lucknow,26.810215,80.96469,Chinese
Jaggi Inc Restaurant,Chennai,13.122315,80.273709,Chinese
"Chaudhuri, Deshpande and Gade Restaurant",Delhi,28.593174,77.190909,Italian
Dani-Chaudhari Restaurant,Jaipur,26.904386,75.824226,Italian
Subramanian-Dutt Restaurant,Jaipur,26.927505,75.807126,Italian
Hora-Rai Restaurant,Chennai,13.070466,80.232559,South Indian
Datta-Boase Restaurant,Delhi,28.580797,77.204244,Arabic
Lalla-Sen Restaurant,Ahmedabad,22.996839,72.567677,Japanese
Bath-Kulkarni Restaurant,Lucknow,26.860357,80.965277,Mexican
"Grewal, Venkataraman and Walla Restaurant",Jaipur,26.894519,75.823437,Indian
"Dhaliwal, Sarin and Sengupta Restaurant",Lucknow,26.880861,80.95047,Chinese
Gala-Sharma Restaurant,Jaipur,26.87193,75.808554,South Indian
Khosla Group Restaurant,Delhi,28.581311,77.184976,Japanese
"Shukla, Vyas and Ganguly Restaurant",Mumbai,19.059613,72.898679,Italian
"Sarin, Shetty and Keer Restaurant",Lucknow,26.827486,80.927126,Japanese
Vora-Jani Restaurant,Lucknow,26.865106,80.98675,South Indian
Karan and Sons Restaurant,Hyderabad,17.354119,78.489852,Japanese
"Panchal, Oza and Sinha Restaurant",Jaipur,26.895552,75.811674,Italian
"Narasimhan, Saha and Cherian Restaurant",Delhi,28.606944,77.187815,North Indian
"Dutt, Basak and Choudhary Restaurant",Kolkata,22.531627,88.379828,Indian
"Pathak, Brahmbhatt and Cheema Restaurant",Bangalore,12.954984,77.584298,Indian
Raman-Char Restaurant,Lucknow,26.861806,80.917775,Mexican
"Grover, Hegde and Brahmbhatt Restaurant",Jaipur,26.924891,75.747053,Japanese
Peri-Wali Restaurant,Delhi,28.585129,77.176113,South Indian
"Merchant, Bhavsar and Tata Restaurant",Mumbai,19.067147,72.906899,North Indian
Saxena-Dhar Restaurant,Pune,18.504407,73.875959,Mexican
Prabhakar-Chaudhari Restaurant,Bangalore,12.98692,77.621028,Japanese
Saxena Inc Restaurant,Ahmedabad,23.042203,72.612472,Japanese
Kala Group Restaurant,Chennai,13.076367,80.292685,Arabic
Joshi and Sons Restaurant,Jaipur,26.92904,75.756523,Italian
Baral-Kalita Restaurant,Bangalore,12.975538,77.623998,South Indian
"Trivedi, Kata and Gola Restaurant",Kolkata,22.556286,88.338334,Chinese
Handa Group Restaurant,Jaipur,26.932933,75.791635,Mexican
Dani-Chaudhari Restaurant,Chennai,13.084401,80.312542,Arabic
Sagar-Vasa Restaurant,Chennai,13.101332,80.294143,Italian
Narayan Ltd Restaurant,Jaipur,26.907903,75.810366,Arabic
Basu Inc Restaurant,Hyderabad,17.427955,78.476368,Arabic
Khurana-Karnik Restaurant,Kolkata,22.603663,88.340235,Arabic
"Pal, Guha and Dubey Restaurant",Lucknow,26.860118,80.931193,Mexican
Apte-Parmer Restaurant,Kolkata,22.593437,88.368789,South Indian
"Radhakrishnan, Dasgupta and Krishna Restaurant",Ahmedabad,23.019897,72.548353,North Indian
Kari-Merchant Restaurant,Jaipur,26.922044,75.748493,North Indian
Shere-Gulati Restaurant,Kolkata,22.545583,88.360549,South Indian
"Sani, Goel and Borah Restaurant",Bangalore,12.976227,77.564314,North Indian
"Nagi, Barman and Varma Restaurant",Ahmedabad,23.040748,72.570882,South Indian
Lala and Sons Restaurant,Kolkata,22.54054,88.379353,Japanese
Vora and Sons Restaurant,Pune,18.503231,73.889414,North Indian
Handa Group Restaurant,Delhi,28.641004,77.21092,North Indian
Kapur-Mahal Restaurant,Pune,18.503382,73.816899,Mexican
"Korpal, Kapur and Goyal Restaurant",Hyderabad,17.368288,78.511018,Indian
"Bava, Doshi and Sabharwal Restaurant",Bangalore,12.995641,77.611775,Arabic
Korpal-Acharya Restaurant,Bangalore,12.99664,77.620512,Indian
"Khanna, Sane and Cheema Restaurant",Pune,18.502921,73.885147,Italian
Anand and Sons Restaurant,Jaipur,26.929685,75.772812,Italian
"Char, Samra and Dhawan Restaurant",Jaipur,26.940707,75.7995,Japanese
Kaur-Keer Restaurant,Bangalore,12.956673,77.610899,North Indian
Pillay PLC Restaurant,Kolkata,22.612895,88.373296,South Indian
Sarma-Chakrabarti Restaurant,Hyderabad,17.39587,78.458776,Mexican
Das and Sons Restaurant,Lucknow,26.824688,80.945127,North Indian
Goel-Rana Restaurant,Mumbai,19.052529,72.907566,Indian
Bala PLC Restaurant,Pune,18.516367,73.89025,Arabic
Cheema-Bala Restaurant,Jaipur,26.937472,75.774594,Chinese
"Chaudry, Gala and Dora Restaurant",Mumbai,19.10428,72.865089,Indian
Kanda-Dutta Restaurant,Delhi,28.62841,77.235895,Italian
Sastry Inc Restaurant,Lucknow,26.868375,80.973087,Chinese
"Kibe, Om and Yadav Restaurant",Mumbai,19.057002,72.837701,North Indian
"Soni, Murthy and Rama Restaurant",Chennai,13.096239,80.240774,Arabic
Sule and Sons Restaurant,Kolkata,22.599104,88.398185,South Indian
"Swamy, Amble and Korpal Restaurant",Kolkata,22.548957,88.325926,Japanese
Randhawa-Rai Restaurant,Kolkata,22.536579,88.355402,Chinese
"Babu, Sachdev and Brahmbhatt Restaurant",Delhi,28.605239,77.227811,Italian
Dhaliwal-Badal Restaurant,Pune,18.494186,73.819082,Mexican
Saran-Sidhu Restaurant,Lucknow,26.816543,80.929907,Mexican
Karan-Pradhan Restaurant,Mumbai,19.093399,72.869745,North Indian
Raja-Bhakta Restaurant,Bangalore,12.936104,77.60343,Arabic
"Grewal, Venkataraman and Walla Restaurant",Jaipur,26.932392,75.745051,Arabic
Koshy-Baral Restaurant,Mumbai,19.061168,72.856783,Italian
"Pal, Chand and Varughese Restaurant",Pune,18.514167,73.8752,Arabic
Dalal-Uppal Restaurant,Kolkata,22.559599,88.407623,Italian
Sha PLC Restaurant,Bangalore,13.015304,77.591601,South Indian
Ravi Group Restaurant,Delhi,28.597236,77.166015,Italian
Prasad Inc Restaurant,Jaipur,26.893558,75.816375,Indian
Saxena Inc Restaurant,Bangalore,13.007322,77.604586,Mexican
"Zachariah, Nair and Anand Restaurant",Delhi,28.619525,77.231978,Arabic
"Khosla, Chand and Bera Restaurant",Chennai,13.108338,80.272602,Arabic
"Krishnan, Thaker and Goswami Restaurant",Ahmedabad,23.004929,72.605791,Italian
Mandal Inc Restaurant,Kolkata,22.594659,88.403516,Italian
Choudhry PLC Restaurant,Kolkata,22.561203,88.337016,Mexican
Srinivas-Badami Restaurant,Kolkata,22.551928,88.388782,North Indian
Cheema-Pillai Restaurant,Hyderabad,17.351858,78.49054,Japanese
"Khanna, Sane and Cheema Restaurant",Ahmedabad,23.047907,72.539855,South Indian
"Prakash, Raja and Shukla Restaurant",Delhi,28.607007,77.246036,Mexican
"Sibal, Kale and Krishna Restaurant",Bangalore,13.000776,77.595318,North Indian
Dasgupta and Sons Restaurant,Ahmedabad,23.027251,72.616704,South Indian
Char-Nagy Restaurant,Kolkata,22.57863,88.395113,Chinese
Bumb-Joshi Restaurant,Mumbai,19.097911,72.853468,Indian
Sandhu-Rajan Restaurant,Mumbai,19.105644,72.870587,Italian
"Chandra, Deol and Murthy Restaurant",Bangalore,12.959382,77.580035,Mexican
Chandran-Sangha Restaurant,Hyderabad,17.39738,78.510875,Chinese
"Thakkar, Bhasin and Narang Restaurant",Pune,18.559836,73.865137,North Indian
Hayer-Sankar Restaurant,Ahmedabad,23.022145,72.592582,Arabic
Kadakia Group Restaurant,Delhi,28.656121,77.208745,North Indian
